gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InactiveDays,SubscriptionType,Churn,charge_per_tenure,service_count,is_high_value,contract_risk_score,payment_risk_score,engagement_score,tenure_band,charge_band,total_charge_ratio,has_streaming,has_security,churn_probability,churn_label,risk_score,risk_category,cluster_id,segment,top_action
0,1,0,0,45,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,0,Electronic check,90.07,4086.66,14,Premium,0,1.9580434782608693,3,1,1,3,23.0,2,3,1.0082676436845417,1,1,0.3588,No Churn,20,Medium,0,Loyal,"Enrol in Senior Care tier: priority call routing, simplified billing PDF, and a dedicated account manager for all service queries."
1,0,0,1,28,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,28.17,817.44,78,Basic,1,0.9713793103448276,1,0,2,3,0.0,2,0,1.036360870226685,0,0,0.7948,Churn,95,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,29.94,1049.34,68,Basic,0,0.8316666666666667,1,0,2,3,0.0,2,0,1.0013741769252789,0,0,0.7808,Churn,94,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,25,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,1,Credit card (automatic),92.32,2353.16,19,Premium,1,3.5507692307692307,3,1,0,0,20.5,2,3,1.0195667244367417,0,1,0.2455,No Churn,7,Low,0,Loyal,No action required.
0,0,1,0,35,0,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.0,624.79,49,Basic,0,0.5,0,0,2,2,0.0,2,0,0.9917301587301587,0,0,0.6251,Churn,78,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,1,0,0,47,1,No,DSL,Yes,No,No,Yes,Yes,No,One year,0,Bank transfer (automatic),62.3,2963.66,18,Standard,0,1.2979166666666666,3,0,1,0,21.0,2,1,1.0121443939756156,1,1,0.1191,No Churn,2,Low,0,Loyal,No action required.
1,0,0,0,43,0,No phone service,DSL,No,No,No,No,No,Yes,One year,1,Bank transfer (automatic),54.59,2372.65,25,Standard,0,1.2406818181818182,1,0,1,0,0.0,2,1,1.0107694994823992,1,0,0.2046,No Churn,5,Low,3,Premium,No action required.
1,0,1,0,14,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,72.78,1030.24,49,Standard,0,4.852,1,1,2,2,0.0,1,2,1.0111098025360186,0,1,0.6339,Churn,79,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,467.83,86,Basic,0,0.7759999999999999,0,0,2,0,0.0,1,0,1.0047895189003437,0,0,0.6214,Churn,77,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,11,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),66.83,772.93,64,Standard,1,5.569166666666667,3,0,2,0,0.0,1,2,1.0514194768272278,1,1,0.6131,Churn,76,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,27,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),86.53,2382.67,17,Premium,0,3.090357142857143,3,1,0,0,21.5,2,3,1.0198432571020113,1,1,0.1984,No Churn,5,Low,0,Loyal,No action required.
0,0,1,0,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),27.3,520.03,18,Basic,1,1.365,1,0,2,0,1.0,1,0,1.0025641025641023,0,0,0.538,Churn,59,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.46,1728.01,2,Basic,0,0.34450704225352113,0,0,0,3,0.0,3,0,1.0092337343768252,0,0,0.2093,No Churn,5,Low,3,Premium,No action required.
0,0,1,1,28,1,No,Fiber optic,No,Yes,No,No,No,No,One year,1,Mailed check,79.41,2261.86,4,Standard,0,2.7382758620689653,1,1,1,2,8.0,2,2,1.0172612301437387,0,0,0.2202,No Churn,6,Low,3,Premium,No action required.
1,0,1,1,30,0,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),21.09,650.97,11,Basic,0,0.6803225806451613,0,0,2,0,0.0,2,0,1.0288762446657183,0,0,0.4788,No Churn,45,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,9,0,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,79.02,706.57,60,Standard,1,7.901999999999999,1,1,2,3,0.0,1,2,0.9935178154616273,1,0,0.8228,Churn,96,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,7,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,65.17,499.77,29,Standard,0,8.14625,4,0,2,3,25.5,1,2,1.0955303711172977,1,1,0.6508,Churn,82,High,0,Loyal,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,35,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.13,2767.89,53,Standard,0,2.1980555555555554,2,1,2,3,0.0,2,2,0.999400624650214,0,1,0.8456,Churn,97,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,33,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,58.19,1960.71,46,Standard,1,1.711470588235294,2,0,2,3,0.0,2,1,1.0210595385023982,0,0,0.771,Churn,94,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,21,0,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),87.02,1832.09,51,Premium,0,3.955454545454545,2,1,2,0,0.0,1,3,1.0025555154261199,1,1,0.7193,Churn,90,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,28,1,Yes,DSL,No,No,No,Yes,No,No,Two year,0,Electronic check,63.12,1765.76,0,Standard,0,2.176551724137931,2,0,0,3,20.0,2,1,0.9990946949121855,0,1,0.2213,No Churn,6,Low,0,Loyal,No action required.
0,0,0,0,31,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,0,Bank transfer (automatic),90.76,2828.01,19,Premium,1,2.83625,3,1,1,0,20.5,2,3,1.0051358421359418,0,1,0.2077,No Churn,5,Low,0,Loyal,No action required.
1,0,0,1,55,1,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,1,Electronic check,89.85,4979.97,12,Premium,0,1.6044642857142857,2,1,0,3,14.0,3,3,1.0077341022916984,1,0,0.432,No Churn,34,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,0,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.05,665.47,14,Basic,0,0.6265625,0,0,1,0,0.0,2,0,1.0706620545410666,0,0,0.1637,No Churn,3,Low,3,Premium,No action required.
1,0,1,0,58,1,No,DSL,No,No,Yes,No,Yes,No,One year,0,Electronic check,59.62,3454.91,12,Standard,0,1.0105084745762711,2,0,1,3,14.0,3,1,0.9991179770731876,1,0,0.23,No Churn,6,Low,3,Premium,No action required.
0,0,0,1,65,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,1,Electronic check,86.9,5642.98,3,Premium,0,1.3166666666666667,3,1,0,3,28.5,3,3,0.9990227494024961,1,1,0.4283,No Churn,33,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,0,1,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,23.64,335.04,71,Basic,1,1.576,0,0,2,2,0.0,1,0,1.0123277737490934,0,0,0.5638,Churn,65,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,58,1,No,Fiber optic,No,Yes,No,No,No,Yes,One year,1,Electronic check,82.86,4836.86,0,Premium,1,1.404406779661017,2,1,1,3,20.0,3,2,1.0064462699859338,1,0,0.4164,No Churn,30,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,1,1,62,1,No,DSL,No,No,No,No,Yes,No,Two year,0,Mailed check,53.81,3350.72,25,Standard,0,0.8541269841269842,1,0,0,2,0.0,3,1,1.0043462361594857,1,0,0.1354,No Churn,3,Low,3,Premium,No action required.
1,0,1,0,50,0,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,1,Bank transfer (automatic),86.17,4349.88,25,Premium,1,1.689607843137255,2,1,0,0,7.5,3,3,1.0096042706278288,1,1,0.3255,No Churn,15,Low,3,Premium,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
1,0,0,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),24.3,580.98,78,Basic,1,1.0125,0,0,2,0,0.0,1,0,1.0395061728395063,0,0,0.6614,Churn,83,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,58,1,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,1,Bank transfer (automatic),71.14,4123.04,22,Standard,0,1.2057627118644068,4,1,0,0,29.0,3,2,0.9992535360096167,1,1,0.1479,No Churn,3,Low,0,Loyal,No action required.
0,0,1,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.0,359.26,7,Basic,0,0.8571428571428571,0,0,2,2,0.0,1,0,0.9979444444444444,0,0,0.4471,No Churn,37,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,29,0,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,0,Mailed check,70.46,2080.32,81,Standard,0,2.3486666666666665,4,1,2,2,0.0,2,2,1.0180978202354969,1,1,0.582,Churn,69,Medium,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,1573.92,53,Basic,0,0.6483333333333333,0,0,2,2,0.0,2,0,2.0,0,0,0.5481,Churn,62,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,27,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,67.21,1812.49,39,Standard,1,2.4003571428571426,0,0,2,2,0.0,2,2,0.9987986796497436,0,0,0.628,Churn,78,Medium,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,29,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),54.82,1594.35,85,Standard,1,1.8273333333333333,1,0,2,0,0.0,2,1,1.0028746115814766,1,0,0.713,Churn,89,High,1,Risky,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,0,0,27,0,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Mailed check,94.78,2605.45,23,Premium,1,3.3850000000000002,4,1,2,2,28.5,2,3,1.0181277500332153,1,1,0.6041,Churn,74,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,0,1,30,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),87.92,2634.63,27,Premium,1,2.836129032258065,3,1,2,0,16.5,2,3,0.9988739763421293,0,1,0.7036,Churn,88,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Mailed check,96.67,2839.2,11,Premium,0,3.2223333333333333,3,1,0,2,24.5,2,3,1.0127593697720292,1,0,0.2412,No Churn,7,Low,0,Loyal,No action required.
1,0,1,1,67,1,Yes,DSL,No,No,No,Yes,Yes,No,Two year,1,Electronic check,69.72,4678.73,1,Standard,1,1.025294117647059,3,0,0,3,29.5,3,2,1.001603428639933,1,1,0.2567,No Churn,8,Low,0,Loyal,No action required.
0,0,0,0,37,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,0,Bank transfer (automatic),71.16,2643.34,14,Standard,0,1.8726315789473684,3,1,0,0,23.0,2,2,1.0039575832155934,1,0,0.1285,No Churn,2,Low,0,Loyal,No action required.
1,0,0,0,56,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,0,Credit card (automatic),68.53,3835.51,9,Standard,0,1.202280701754386,4,0,1,0,35.5,3,2,0.9994345542098351,1,1,0.099,No Churn,2,Low,0,Loyal,No action required.
1,0,0,0,62,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),95.64,5930.17,14,Premium,0,1.5180952380952382,4,1,0,0,33.0,3,3,1.000082635150632,1,1,0.2512,No Churn,8,Low,0,Loyal,No action required.
0,0,0,0,20,1,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,60.09,1244.69,67,Standard,0,2.8614285714285717,3,0,2,3,0.0,1,1,1.035688134464969,0,1,0.7456,Churn,92,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,6,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),105.95,634.97,21,Premium,0,15.135714285714286,5,1,2,0,39.5,0,3,0.9988516595878559,1,1,0.5656,Churn,66,Medium,0,Loyal,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,0,0,14,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,0,Credit card (automatic),91.02,1311.3,71,Premium,0,6.068,4,1,2,0,4.5,1,3,1.0290516997834072,1,1,0.7072,Churn,89,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,0,22,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,57.49,1255.68,9,Standard,0,2.4995652173913046,2,0,2,3,15.5,1,1,0.9928050728189883,1,0,0.6918,Churn,87,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,41,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,33.79,1388.0,18,Basic,0,0.8045238095238095,1,0,1,2,1.0,2,0,1.001883946036856,0,0,0.1569,No Churn,3,Low,3,Premium,No action required.
0,0,1,1,4,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,99.55,438.9,89,Premium,1,19.91,4,1,2,3,0.0,0,3,1.1022099447513811,1,0,0.8723,Churn,98,High,2,Inactive,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
0,0,1,0,57,1,No,Fiber optic,No,No,No,No,Yes,No,Two year,0,Credit card (automatic),75.58,4345.06,5,Standard,0,1.303103448275862,1,1,0,0,7.5,3,2,1.008588552619973,1,0,0.1806,No Churn,4,Low,3,Premium,No action required.
1,0,0,1,30,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,82.23,2515.14,7,Premium,0,2.6525806451612906,1,1,2,3,6.5,2,2,1.0195549069682597,0,0,0.825,Churn,96,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,1,21,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),77.84,1634.77,34,Standard,0,3.5381818181818185,1,1,2,0,0.0,1,2,1.0000795282141632,0,0,0.687,Churn,87,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,0,1,5,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,58.49,321.7,44,Standard,1,9.748333333333333,2,0,2,3,0.0,0,1,1.1000170969396479,1,1,0.762,Churn,93,High,2,Inactive,Assign a dedicated Customer Success Manager for the first 90 days. Schedule a weekly check-in call and send a personalised onboarding kit.
1,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.18,731.26,39,Standard,1,7.918000000000001,1,1,2,3,0.0,1,2,1.0261569981196148,1,0,0.7855,Churn,95,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
1,0,1,0,68,1,No,DSL,No,No,Yes,No,Yes,No,Two year,0,Electronic check,58.97,4029.77,29,Standard,0,0.8546376811594203,2,0,0,3,5.5,3,1,1.0049401989047273,1,0,0.2537,No Churn,8,Low,3,Premium,No action required.
0,0,1,0,37,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Electronic check,95.67,3571.4,9,Premium,0,2.5176315789473684,4,1,1,3,35.5,2,3,1.0089299082713947,1,1,0.4117,No Churn,29,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
0,0,1,0,8,0,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),79.77,672.87,29,Standard,0,8.863333333333333,1,1,2,0,0.0,1,2,1.0543907484016548,1,0,0.695,Churn,88,High,2,Inactive,Offer a free month when the customer upgrades to an annual contract. Highlight the 10 % effective discount vs month-to-month pricing.
0,0,1,0,41,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,1,Electronic check,88.21,1573.92,19,Premium,1,2.1002380952380952,3,1,1,3,20.5,2,3,0.43519207213384914,1,1,0.4317,No Churn,34,Medium,0,Loyal,Apply a 15 % loyalty discount for the next 3 billing cycles. Bundle with complimentary device protection to increase perceived value.
